,movie1,movie2,sim,user1_sim,user2_sim
3062,93492,684,0.3036001920700073,0.3838333333333333,0.38266666666666665
3063,178409,194092,0.1940811276435852,0.41133333333333333,0.3915
3064,151697,128644,0.16209925711154938,0.3801666666666667,0.3655
3065,173201,79844,0.13334457576274872,0.4015,0.37599999999999995
3066,158880,127632,0.09045550227165222,0.34349999999999997,0.3645
3067,192159,179159,0.16678734123706818,0.4028333333333333,0.4018333333333333
3068,79798,190167,0.3603733777999878,0.38866666666666666,0.3833333333333333
3069,127867,153250,0.015688952058553696,0.33866666666666667,0.3373333333333333
3070,207139,160388,0.09526173025369644,0.36933333333333335,0.3715
3071,146752,4677,0.19228211045265198,0.3925,0.3595
3072,84448,141242,0.11076755076646805,0.37883333333333336,0.3606666666666667
3073,2535,99380,0.12838581204414368,0.3728333333333333,0.39233333333333337
3074,143705,199360,0.07419440895318985,0.37116666666666664,0.3615
3075,96530,138026,0.24212414026260376,0.4236666666666667,0.4386666666666667
3076,3395,202451,0.26192793250083923,0.3795,0.4200000000000001
3077,148010,146327,0.14137834310531616,0.3753333333333333,0.401
3078,183111,136202,0.3360127806663513,0.4756666666666667,0.4785000000000001
3079,145384,201246,0.05286549776792526,0.3828333333333333,0.38683333333333336
3080,129853,126012,0.1612240970134735,0.37766666666666665,0.3765
3081,183973,32596,0.12418550997972488,0.3693333333333333,0.35949999999999993
3082,127675,161508,0.25904858112335205,0.397,0.38549999999999995
3083,103755,46848,0.24594777822494507,0.4008333333333334,0.36966666666666664
3084,150788,74257,0.0846848264336586,0.40116666666666667,0.3798333333333333
3085,25827,25747,0.20164930820465088,0.40033333333333326,0.38083333333333336
3086,118516,209143,0.07942357659339905,0.38366666666666666,0.37933333333333336
3087,152733,142562,0.011617287993431091,0.39966666666666667,0.36466666666666664
3088,188161,118712,0.25101277232170105,0.42183333333333334,0.39483333333333337
3089,115558,100498,0.03746464103460312,0.35733333333333334,0.3438333333333334
3090,158031,201042,0.16736307740211487,0.38466666666666666,0.38000000000000006
3091,114267,137074,0.04435935616493225,0.34500000000000003,0.3551666666666667
3092,166942,26970,0.18268707394599915,0.37083333333333335,0.3795
3093,174917,93723,0.07550714910030365,0.4163333333333334,0.36633333333333334
3094,128362,151719,0.26082438230514526,0.42966666666666664,0.41616666666666663
3095,92507,182299,0.10114949941635132,0.3598333333333333,0.34833333333333333
3096,70088,128401,0.02129036746919155,0.35533333333333333,0.37599999999999995
3097,177739,69729,0.12225166708230972,0.37250000000000005,0.3695
3098,191725,199520,0.10909945517778397,0.3618333333333334,0.3543333333333334
3099,6118,143747,0.1687500774860382,0.3865,0.3975
3100,118117,7914,0.0995531678199768,0.3631666666666667,0.37433333333333335
3101,138802,201957,0.1937113106250763,0.41100000000000003,0.39516666666666667
3102,206373,173063,0.14840710163116455,0.36799999999999994,0.375
3103,92357,174495,0.01629025861620903,0.4008333333333333,0.37200000000000005
3104,122470,171455,0.11556248366832733,0.38549999999999995,0.4256666666666667
3105,91834,191605,-0.0052182599902153015,0.33616666666666667,0.3473333333333333
3106,25735,156154,0.0821698009967804,0.33849999999999997,0.35166666666666674
3107,128,182137,0.089091956615448,0.39333333333333337,0.41183333333333333
3108,2914,132180,0.20843666791915894,0.38099999999999995,0.3868333333333333
3109,2601,173437,0.06807148456573486,0.35799999999999993,0.35283333333333333
3110,158224,26634,0.27902570366859436,0.4253333333333334,0.3965000000000001
3111,152593,185149,-0.03465418517589569,0.3328333333333333,0.337
3112,203982,81676,0.02710847370326519,0.36000000000000004,0.37149999999999994
3113,204680,194744,0.30285146832466125,0.43316666666666664,0.42966666666666664
3114,185579,100457,0.0644826889038086,0.37866666666666665,0.38883333333333336
3115,193727,1754,0.1839379370212555,0.3960000000000001,0.38999999999999996
3116,91195,119218,0.10963808000087738,0.34366666666666673,0.34416666666666673
3117,143921,191017,0.0028738081455230713,0.38266666666666665,0.373
3118,153158,202856,0.08833426237106323,0.3448333333333333,0.4000000000000001
3119,156706,141177,0.02273659221827984,0.34450000000000003,0.3421666666666667
3120,208581,206093,0.1800609529018402,0.4363333333333333,0.43050000000000005
3121,141116,154420,0.19958430528640747,0.39333333333333337,0.41616666666666663
3122,183827,129909,0.13884851336479187,0.3848333333333333,0.39683333333333337
3123,6448,192853,0.1910078525543213,0.39250000000000007,0.39566666666666667
3124,137992,5436,0.020508013665676117,0.3701666666666667,0.34566666666666673
3125,124334,153204,0.05411424860358238,0.39066666666666666,0.40066666666666667
3126,201967,151487,0.2077161818742752,0.3980000000000001,0.3858333333333333
3127,3637,3742,0.1818198710680008,0.3641666666666667,0.37766666666666665
3128,173025,71429,-0.16265298426151276,0.3393333333333333,0.3525
3129,58709,2469,0.058989424258470535,0.35716666666666663,0.3648333333333333
3130,189719,174801,0.008769787847995758,0.3403333333333334,0.35400000000000004
3131,125333,98611,0.17677199840545654,0.389,0.37266666666666665
3132,140689,160141,0.20315468311309814,0.41900000000000004,0.4033333333333334
3133,169652,126219,0.2700059711933136,0.42450000000000004,0.4013333333333333
3134,98385,206301,0.11952883750200272,0.37783333333333324,0.38283333333333336
3135,184349,136225,0.038180798292160034,0.3625,0.3911666666666667
3136,200520,37,0.18236783146858215,0.387,0.403
3137,4967,188747,0.004558645188808441,0.3473333333333333,0.40850000000000003
3138,187905,161606,0.09351344406604767,0.3691666666666667,0.3595
3139,177133,167146,0.07492977380752563,0.4208333333333334,0.4073333333333333
3140,205481,198953,0.19659578800201416,0.41816666666666663,0.42049999999999993
3141,165699,166625,0.17314839363098145,0.38666666666666666,0.3866666666666667
3142,102535,194861,0.20776128768920898,0.3983333333333334,0.411
3143,152880,184899,0.1143646091222763,0.3563333333333334,0.3468333333333333
3144,3178,145158,0.21326148509979248,0.38916666666666666,0.4371666666666667
3145,4523,184255,0.1402001827955246,0.36066666666666664,0.36199999999999993
3146,134336,161304,0.1490902304649353,0.35433333333333333,0.34833333333333333
3147,116084,155589,0.17339065670967102,0.39200000000000007,0.37916666666666665
3148,191375,158619,-0.02925933711230755,0.34566666666666673,0.3713333333333333
3149,205929,177681,-0.006752250716090202,0.40983333333333327,0.40216666666666673
3150,171785,183743,0.1862180233001709,0.37200000000000005,0.4073333333333333
3151,142709,97908,0.18878121674060822,0.39266666666666666,0.3793333333333333
3152,152344,132547,0.11895246803760529,0.38083333333333336,0.3431666666666667
3153,26818,170477,-0.01791180670261383,0.35050000000000003,0.33116666666666666
3154,1774,198387,0.27171581983566284,0.4753333333333334,0.4136666666666666
3155,106766,152244,0.0021497365087270737,0.3403333333333334,0.33983333333333327
3156,184225,4435,0.01190967857837677,0.36033333333333334,0.3475
3157,182075,8361,0.2165444791316986,0.4093333333333333,0.41333333333333333
3158,176289,65300,0.048726871609687805,0.39483333333333337,0.3735
3159,53578,126018,0.04205892235040665,0.3295,0.36116666666666664
3160,154202,155681,0.2176731824874878,0.39266666666666666,0.4088333333333334
3161,168150,117129,0.1576036512851715,0.40116666666666667,0.4146666666666667
3162,205046,141958,0.2342728078365326,0.4073333333333334,0.4298333333333333
3163,186625,4863,0.11968077719211578,0.3884999999999999,0.3498333333333333
3164,149296,40629,0.16104161739349365,0.3618333333333333,0.36166666666666664
3165,372,145992,0.1134633719921112,0.385,0.4036666666666667
3166,30808,43389,0.1556883454322815,0.3781666666666667,0.391
3167,170961,101827,0.11488494277000427,0.36333333333333334,0.36200000000000004
3168,180221,140633,0.17223535478115082,0.4193333333333333,0.4283333333333333
3169,6532,129403,0.0956200435757637,0.34500000000000003,0.36050000000000004
3170,48030,149946,0.20516477525234222,0.36766666666666664,0.36450000000000005
3171,208767,141573,0.14609955251216888,0.36866666666666664,0.3591666666666667
3172,162428,99562,0.06545411795377731,0.3505,0.33466666666666667
3173,4904,3016,0.12890726327896118,0.35133333333333333,0.36916666666666664
3174,92938,200618,0.017915476113557816,0.3343333333333333,0.3451666666666666
3175,197509,180245,0.1883518099784851,0.3785,0.38316666666666666
3176,112385,159757,0.12637728452682495,0.3501666666666667,0.35283333333333333
3177,143861,106489,0.10639048367738724,0.3725,0.3523333333333334
3178,128277,197693,0.18390367925167084,0.4004999999999999,0.41383333333333333
3179,146487,180005,-0.033224113285541534,0.345,0.3521666666666667
3180,178763,153332,0.2958197295665741,0.41450000000000004,0.4271666666666667
3181,117754,95133,0.27104806900024414,0.416,0.39433333333333337
3182,205779,144644,0.10431413352489471,0.39999999999999997,0.3825
3183,116779,126138,0.03870605677366257,0.3455,0.3461666666666667
3184,178651,27862,0.13956031203269958,0.4036666666666667,0.3858333333333333
3185,189685,151605,0.22851762175559998,0.4398333333333333,0.4443333333333333
3186,201578,137064,0.24676349759101868,0.5115,0.43883333333333335
3187,1167,190187,0.08138538151979446,0.37633333333333335,0.365
3188,5797,126062,0.11195927858352661,0.3756666666666666,0.37483333333333335
3189,44731,148737,0.19803349673748016,0.3604999999999999,0.36833333333333335
3190,131460,164338,0.04475260525941849,0.3718333333333333,0.38999999999999996
3191,183193,143401,0.15544705092906952,0.37516666666666665,0.3878333333333333
3192,204318,150882,0.11640658974647522,0.379,0.4176666666666667
3193,192169,150612,0.06824003159999847,0.373,0.3865
3194,154892,157789,0.13827882707118988,0.38633333333333336,0.3876666666666666
3195,175283,192353,0.1758221536874771,0.42300000000000004,0.432
3196,177547,167406,0.17457687854766846,0.3783333333333334,0.371
3197,124390,118514,0.168031245470047,0.397,0.38599999999999995
3198,162004,26078,0.14500629901885986,0.35716666666666663,0.34149999999999997
3199,100595,161804,0.2021847665309906,0.41783333333333333,0.42016666666666674
3200,196341,167132,0.21453392505645752,0.37166666666666665,0.3773333333333333
3201,8450,154574,0.02775893360376358,0.33483333333333337,0.33416666666666667
3202,70370,198489,0.05657738447189331,0.3886666666666667,0.3625
3203,206723,154854,0.08600862324237823,0.4123333333333334,0.4115
3204,26672,196047,0.19047287106513977,0.3681666666666666,0.37833333333333335
3205,131256,119780,0.17009195685386658,0.3655,0.35000000000000003
3206,123677,3409,0.07104538381099701,0.365,0.34900000000000003
3207,161948,61406,0.26428917050361633,0.4111666666666667,0.4121666666666666
3208,191017,6091,0.13297246396541595,0.361,0.367
3209,1397,151187,0.03839675709605217,0.38000000000000006,0.3961666666666666
3210,203819,205965,0.10296265035867691,0.37916666666666665,0.3741666666666667
3211,157903,137010,0.12288080155849457,0.33516666666666667,0.3791666666666667
3212,195083,192381,0.14152249693870544,0.38116666666666665,0.38399999999999995
3213,26104,166126,0.2481316775083542,0.3745,0.36966666666666664
3214,148142,125628,0.09072756767272949,0.35466666666666663,0.36133333333333334
3215,132586,137759,0.13793689012527466,0.347,0.36366666666666664
3216,140182,5520,-0.0681043416261673,0.3403333333333334,0.32849999999999996
3217,206200,8252,0.12927187979221344,0.3948333333333333,0.39999999999999997
3218,187891,4638,0.06121324375271797,0.37466666666666665,0.3519999999999999
3219,116742,154994,-0.013644978404045105,0.34833333333333333,0.34700000000000003
3220,203078,127164,0.09225433319807053,0.4046666666666667,0.3775
3221,114433,116429,0.06643515080213547,0.35766666666666674,0.3566666666666667
3222,120260,4580,0.14281676709651947,0.4008333333333333,0.38400000000000006
3223,192169,143809,0.21237421035766602,0.39066666666666666,0.39466666666666667
3224,194418,8596,0.1727553904056549,0.3778333333333333,0.3685
3225,134573,1668,0.2761208713054657,0.42049999999999993,0.418
3226,953,50754,0.19875212013721466,0.3665,0.3876666666666666
3227,133097,172869,0.05852450057864189,0.36800000000000005,0.39716666666666667
3228,6279,95032,0.0073534585535526276,0.34500000000000003,0.3771666666666667
3229,3494,119619,0.10805071145296097,0.36050000000000004,0.3413333333333333
3230,148974,6940,0.29139065742492676,0.3956666666666666,0.3915
3231,7012,192519,0.049674250185489655,0.3495,0.3543333333333334
3232,107658,128650,0.2251664698123932,0.43333333333333335,0.39149999999999996
3233,132044,4853,0.1615990400314331,0.4075,0.3898333333333334
3234,180285,194014,0.11143603920936584,0.40099999999999997,0.36483333333333334
3235,5565,128734,0.12057320028543472,0.3871666666666667,0.36199999999999993
3236,138108,172683,0.1498280167579651,0.37833333333333335,0.37799999999999995
3237,154911,135850,0.4130854308605194,0.42050000000000004,0.4180000000000001
3238,144498,92025,0.10883720964193344,0.3956666666666666,0.381
3239,161700,1355,0.24494045972824097,0.38516666666666666,0.4028333333333333
3240,103180,127146,0.18623146414756775,0.3878333333333333,0.42316666666666664
3241,52589,182139,0.05327799916267395,0.3933333333333333,0.40700000000000003
3242,47129,182107,0.1920793652534485,0.37116666666666664,0.37716666666666665
3243,87773,148687,-0.04392730072140694,0.34349999999999997,0.3428333333333333
3244,184773,156911,0.1256309449672699,0.37200000000000005,0.371
3245,131832,83569,-0.09600620716810226,0.3524,0.36039999999999994
3246,80022,106415,0.2618630528450012,0.3905,0.4073333333333333
3247,1463,176939,0.08427488803863525,0.39916666666666667,0.3905
3248,89584,160468,-0.016148535534739494,0.3501666666666667,0.3458333333333334
3249,66854,93289,0.0072800833731889725,0.4075,0.3921666666666667
3250,134617,88879,0.13085582852363586,0.3871666666666667,0.37366666666666665
3251,188065,168446,0.05882934480905533,0.38399999999999995,0.36450000000000005
3252,177989,70846,0.21405093371868134,0.4328333333333334,0.39633333333333337
3253,74436,170064,0.10589726269245148,0.36333333333333334,0.3461666666666667
3254,187969,200492,-0.060044996440410614,0.3521666666666666,0.359
3255,147368,184471,0.07226372510194778,0.38283333333333336,0.36199999999999993
3256,4508,140032,0.2408732771873474,0.3658333333333333,0.3798333333333333
3257,141383,34482,0.056434646248817444,0.3313333333333333,0.325
3258,180057,183659,0.20427575707435608,0.3983333333333334,0.4043333333333334
3259,197363,179575,0.1752437949180603,0.38366666666666666,0.381
3260,140473,32567,0.13840141892433167,0.37333333333333335,0.36733333333333335
3261,175671,117194,0.19140538573265076,0.3878333333333333,0.38549999999999995
3262,86844,175429,-0.026422634720802307,0.3641666666666667,0.35933333333333334
3263,162846,115911,0.12330308556556702,0.36200000000000004,0.36233333333333334
3264,138835,196307,0.14665734767913818,0.3951666666666666,0.4098333333333333
3265,161109,297,0.22396910190582275,0.4406666666666667,0.4133333333333334
3266,179193,206971,0.07616416364908218,0.3993333333333334,0.3905
3267,54605,81617,0.215716153383255,0.39599999999999996,0.3905
3268,157298,104849,0.3246646821498871,0.41133333333333333,0.4378333333333333
3269,160352,194538,-0.03327323496341705,0.365,0.35516666666666663
3270,160900,25738,0.09237897396087646,0.3498333333333334,0.34299999999999997
3271,118340,152737,0.04652969539165497,0.3945,0.3465
3272,188065,207878,0.205608069896698,0.39233333333333337,0.4038333333333333
3273,199370,4233,0.22829486429691315,0.4731666666666667,0.4473333333333333
3274,143689,153524,0.027014553546905518,0.3518333333333333,0.3698333333333333
3275,174911,102965,0.1889623999595642,0.37333333333333335,0.363
3276,204598,92231,0.08629018068313599,0.3755,0.3701666666666667
3277,179899,136614,0.25153741240501404,0.38799999999999996,0.38833333333333336
3278,154294,150570,-0.03790164738893509,0.33966666666666673,0.3399999999999999
3279,161514,207161,0.06875933706760406,0.3641666666666666,0.3546666666666667
3280,179621,130265,-0.039916545152664185,0.32,0.32216666666666666
3281,98558,208467,0.2256774604320526,0.3866666666666667,0.37799999999999995
3282,156104,107297,0.2849436104297638,0.39633333333333337,0.40666666666666673
3283,197611,150156,0.12662926316261292,0.38766666666666666,0.38433333333333336
3284,72224,134505,-0.07125218212604523,0.3196666666666667,0.3491666666666667
3285,139779,126172,0.0457879975438118,0.4503333333333333,0.3795
3286,175301,158779,0.12289632856845856,0.4213333333333333,0.3075
3287,90254,90668,0.09249694645404816,0.36833333333333335,0.37166666666666665
3288,136857,171485,0.18831798434257507,0.429,0.4221666666666666
3289,173571,116678,0.18948237597942352,0.37833333333333335,0.37633333333333335
3290,3072,167518,0.23743298649787903,0.3858333333333333,0.4035
3291,1721,168090,0.16824987530708313,0.35433333333333333,0.4016666666666666
3292,5935,43289,0.26852965354919434,0.41100000000000003,0.4135
3293,42710,3142,0.20402854681015015,0.369,0.38166666666666665
3294,181921,201372,0.1720033437013626,0.39333333333333337,0.39999999999999997
3295,183113,190331,0.33130598068237305,0.5011666666666666,0.453
3296,25935,71438,0.056792423129081726,0.3925,0.3559999999999999
3297,161113,140259,0.03395383059978485,0.3601666666666667,0.40149999999999997
3298,165031,141472,0.00818813219666481,0.3403333333333334,0.3565
3299,91983,121089,-0.008947987109422684,0.3635,0.3545
3300,27456,154100,0.15541605651378632,0.4013333333333333,0.41050000000000003
3301,195757,169320,0.2661548852920532,0.4251666666666667,0.49566666666666664
3302,132264,177413,0.12316855788230896,0.37083333333333335,0.40633333333333327
3303,206,180095,0.10478527843952179,0.36600000000000005,0.36916666666666664
3304,79572,182743,0.3245488703250885,0.43883333333333335,0.43533333333333335
3305,120238,134242,0.06693831831216812,0.34349999999999997,0.36083333333333334
3306,2314,163551,0.409773051738739,0.4343333333333333,0.42616666666666664
3307,143365,163220,0.12741346657276154,0.3658333333333334,0.38166666666666665
3308,193647,5831,0.29337120056152344,0.4076666666666666,0.39233333333333337
3309,193099,170707,0.10085398703813553,0.4118333333333333,0.3961666666666667
3310,6077,166235,-0.040011703968048096,0.3646666666666667,0.357
3311,59290,5258,0.03456113487482071,0.3661666666666667,0.3401666666666667
3312,2349,96925,0.20742785930633545,0.38766666666666666,0.37566666666666665
3313,6787,156371,0.11480556428432465,0.3336666666666666,0.341
3314,7456,162422,0.10456407070159912,0.369,0.3938333333333333
3315,143395,149108,0.14621347188949585,0.403,0.393
3316,182119,187793,0.1656056046485901,0.3946666666666667,0.41100000000000003
3317,170477,27776,0.13037137687206268,0.36450000000000005,0.36283333333333334
3318,86719,164713,0.12748834490776062,0.3726666666666667,0.36116666666666664
3319,139385,159735,0.1226329579949379,0.38366666666666666,0.403
3320,156960,188939,0.21999192237854004,0.42683333333333334,0.42733333333333334
3321,70301,26566,-0.06784574687480927,0.36466666666666664,0.3595
3322,176229,33994,0.20153437554836273,0.3893333333333333,0.37966666666666665
3323,33168,77156,0.1434290111064911,0.37966666666666665,0.37833333333333335
3324,113244,3333,0.014739077538251877,0.34149999999999997,0.35083333333333333
3325,165473,130528,0.07056356966495514,0.3638333333333334,0.37366666666666665
3326,6045,192693,-0.15417738258838654,0.326,0.307
3327,128233,200280,0.1114019900560379,0.3598333333333334,0.3456666666666666
3328,178107,2639,0.17122487723827362,0.39966666666666667,0.3738333333333333
3329,8451,171425,0.050293564796447754,0.3571666666666667,0.3865
3330,146992,2729,0.11909154802560806,0.3798333333333333,0.3806666666666667
3331,196363,117867,0.2303907871246338,0.414,0.3925
3332,202147,145464,-0.046457089483737946,0.31783333333333336,0.31516666666666665
3333,160396,109985,-0.07521580159664154,0.3588333333333333,0.3336666666666667
3334,151369,8154,0.2455795705318451,0.41616666666666674,0.39666666666666667
3335,166659,158478,0.06027016043663025,0.3585,0.35833333333333334
3336,97035,150880,0.29059261083602905,0.45916666666666667,0.4926666666666666
3337,198913,121300,0.1774066835641861,0.39866666666666667,0.37033333333333324
3338,129417,137262,0.1179688349366188,0.35999999999999993,0.37766666666666665
3339,204766,106441,0.16746492683887482,0.42216666666666663,0.44016666666666665
3340,114195,203661,0.17657290399074554,0.37200000000000005,0.4086666666666667
3341,27741,2836,0.05807216465473175,0.3368333333333333,0.3411666666666667
3342,143527,170413,0.19228991866111755,0.3788333333333333,0.3635
3343,99384,119866,0.3338221311569214,0.4106666666666667,0.4001666666666666
3344,150140,165789,0.11426825821399689,0.36166666666666664,0.3825
3345,2775,160551,0.05326908826828003,0.3565,0.3715
3346,32721,47148,0.01962299644947052,0.3421666666666667,0.326
3347,8691,109193,0.1668699085712433,0.4143333333333334,0.4088333333333334
3348,156282,138136,0.07178336381912231,0.4095,0.4098333333333333
3349,190051,172551,0.20174738764762878,0.3941666666666667,0.4055
3350,5841,158520,0.04585587978363037,0.3363333333333333,0.3468333333333333
3351,142663,125205,0.11642672121524811,0.38283333333333336,0.359
3352,60376,96473,0.12356533110141754,0.3956666666666666,0.3578333333333334
3353,139731,170665,0.08602280914783478,0.3758333333333334,0.37650000000000006
3354,144302,103549,0.04403197020292282,0.37433333333333335,0.38366666666666666
3355,146295,201777,0.11972921341657639,0.38099999999999995,0.3985
3356,172539,159175,0.191450834274292,0.4495,0.42016666666666663
3357,91542,113205,-0.0038789864629507065,0.34299999999999997,0.3379999999999999
3358,140703,110297,0.054751940071582794,0.332,0.33416666666666667
3359,145992,172499,0.22449517250061035,0.44816666666666666,0.45883333333333337
3360,199095,143912,0.08569644391536713,0.3658333333333333,0.38399999999999995
3361,1130,194270,0.20726051926612854,0.38799999999999996,0.3835
3362,186237,134804,0.06526701897382736,0.3356666666666666,0.3438333333333334
3363,64750,167912,0.08991822600364685,0.4246666666666667,0.4656666666666667
3364,83533,169068,0.15922138094902039,0.39683333333333337,0.39733333333333337
3365,6898,164991,0.09778837859630585,0.381,0.36516666666666664
3366,134597,5579,0.1622914969921112,0.3645,0.3521666666666666
3367,73276,31867,-0.01221998780965805,0.347,0.3371666666666666
3368,971,123792,0.1189250722527504,0.35333333333333333,0.3765
3369,136826,27268,0.04680868983268738,0.3561666666666666,0.355
3370,121145,158930,0.05770360305905342,0.3246666666666667,0.323
3371,7264,202860,0.02704327553510666,0.38283333333333336,0.38516666666666666
3372,156125,158964,0.11074797809123993,0.35233333333333333,0.36833333333333335
3373,7888,187999,0.17293572425842285,0.37166666666666665,0.37650000000000006
3374,146604,113497,0.1613001525402069,0.42316666666666664,0.4025
3375,83,156615,0.11382511258125305,0.3901666666666666,0.3846666666666667
3376,206698,202095,0.19188466668128967,0.35999999999999993,0.3733333333333333
3377,175659,121007,0.1082046777009964,0.36966666666666664,0.37633333333333335
3378,170425,145953,0.08866234123706818,0.355,0.35716666666666663
3379,134847,46325,-0.07730797678232193,0.33775,0.31675000000000003
3380,32666,125561,0.31487998366355896,0.3833333333333333,0.3978333333333333
3381,206925,133710,0.2972995638847351,0.4151666666666667,0.4133333333333333
3382,186299,135687,0.11622491478919983,0.3661666666666667,0.36766666666666664
3383,147680,156035,0.014916272833943367,0.32983333333333337,0.3406666666666667
3384,82119,182041,0.06667420268058777,0.35966666666666663,0.38749999999999996
3385,181017,190635,0.041471049189567566,0.3653333333333333,0.3665
3386,142117,3092,0.12921418249607086,0.38166666666666665,0.3558333333333333
3387,53024,122256,0.2671346366405487,0.38666666666666666,0.36799999999999994
3388,191763,2757,0.16896279156208038,0.339,0.38483333333333336
3389,154836,26156,0.3040010631084442,0.4206666666666667,0.42250000000000004
3390,27829,189713,0.21105852723121643,0.4071666666666666,0.4003333333333334
3391,66783,183133,0.1345072090625763,0.3693333333333333,0.3711666666666667
3392,142606,2842,0.23310957849025726,0.39983333333333343,0.38316666666666666
3393,148242,184921,0.20191624760627747,0.3958333333333333,0.39516666666666667
3394,6121,132958,0.05971108004450798,0.3428333333333334,0.3421666666666667
3395,130290,131357,0.26167094707489014,0.4291666666666667,0.44649999999999995
3396,50,189361,0.20716741681098938,0.35333333333333333,0.35300000000000004
3397,72235,5556,0.2122846245765686,0.36999999999999994,0.35833333333333334
3398,141632,148807,0.09442958980798721,0.3388333333333333,0.3446666666666667
3399,713,180045,0.06541382521390915,0.3458333333333334,0.35533333333333333
3400,151953,135773,0.07577399909496307,0.37333333333333335,0.3558333333333334
3401,25841,190263,-0.1494363397359848,0.30449999999999994,0.3093333333333333
3402,198173,130111,0.1756828874349594,0.4036666666666667,0.4143333333333334
3403,2810,8133,0.20477277040481567,0.379,0.4058333333333333
3404,142396,4955,0.042578648775815964,0.35233333333333333,0.3496666666666666
3405,140822,154864,0.1869058609008789,0.38083333333333336,0.37233333333333335
3406,193960,191443,0.16391479969024658,0.37766666666666665,0.38999999999999996
3407,4024,3913,0.06243101879954338,0.37116666666666664,0.43566666666666665
3408,97868,199360,0.17065617442131042,0.37966666666666676,0.36733333333333335
3409,39305,163498,0.09155973047018051,0.3685,0.3733333333333333
3410,188863,172953,0.026244468986988068,0.3628333333333333,0.3558333333333334
3411,173725,171197,0.14024533331394196,0.3841666666666667,0.37516666666666665
3412,144668,199576,0.2750854790210724,0.42883333333333334,0.44883333333333336
3413,184689,152755,0.156995952129364,0.4096666666666666,0.3806666666666667
3414,178063,120823,0.014108994975686073,0.33033333333333337,0.3398333333333334
3415,116718,45335,0.1177171841263771,0.37283333333333335,0.3901666666666667
3416,128155,187389,0.22554486989974976,0.41250000000000003,0.41816666666666663
3417,186469,191927,0.2060909867286682,0.4613333333333334,0.4691666666666667
3418,125860,90279,0.1451530158519745,0.39199999999999996,0.4151666666666667
3419,88852,133931,0.33606815338134766,0.41550000000000004,0.42283333333333334
3420,143393,92639,0.34087446331977844,0.43516666666666676,0.42416666666666664
3421,31148,116760,0.04967793822288513,0.3511666666666667,0.3718333333333334
3422,176595,154994,0.25574663281440735,0.4068333333333334,0.3936666666666666
3423,146896,185207,0.09354281425476074,0.41050000000000003,0.40216666666666673
3424,193759,134585,0.08200809359550476,0.3675,0.36366666666666664
3425,136952,165309,0.2200630009174347,0.41250000000000003,0.42416666666666664
3426,174239,113,0.35936811566352844,0.45683333333333337,0.4501666666666666
3427,202373,197589,0.25280192494392395,0.45383333333333337,0.4418333333333333
3428,159823,151797,0.1328931450843811,0.3798333333333333,0.3741666666666667
3429,135757,59799,0.18563878536224365,0.39283333333333337,0.4233333333333333
3430,192197,131928,0.32094159722328186,0.451,0.42900000000000005
3431,126753,146295,0.00851196888834238,0.3345,0.33866666666666667
3432,188009,762,0.31769388914108276,0.3875,0.3878333333333333
3433,104597,205839,0.28189703822135925,0.38883333333333336,0.37399999999999994
3434,152346,155952,0.12798874080181122,0.3535,0.3753333333333333
3435,173549,185167,0.2531152367591858,0.4551666666666667,0.42483333333333334
3436,3611,117304,0.1186106726527214,0.3876666666666666,0.424
3437,156734,2059,0.1393618881702423,0.3621666666666667,0.36566666666666664
3438,132526,117144,0.2370849847793579,0.3898333333333334,0.38749999999999996
3439,5763,173925,0.037109702825546265,0.3425,0.37799999999999995
3440,161682,56995,0.1212938129901886,0.36716666666666664,0.365
3441,82722,202211,0.08506593108177185,0.37833333333333335,0.3666666666666667
3442,73499,183947,0.17346926033496857,0.37766666666666665,0.3818333333333333
3443,107970,90376,0.15852466225624084,0.38133333333333336,0.3995
3444,126977,138728,0.0655568465590477,0.39349999999999996,0.37716666666666665
3445,194752,136902,0.27395492792129517,0.43999999999999995,0.41500000000000004
3446,5750,146830,0.13928523659706116,0.35200000000000004,0.37266666666666665
3447,174925,147929,0.2972097396850586,0.42999999999999994,0.4033333333333333
3448,138016,166844,0.21688391268253326,0.37516666666666665,0.3698333333333334
3449,156097,128253,0.16038402915000916,0.4078333333333333,0.38966666666666666
3450,150234,5585,0.03803788498044014,0.377,0.3658333333333333
3451,26291,1958,0.16221094131469727,0.3795,0.37749999999999995
3452,188299,171137,0.3067760467529297,0.46116666666666667,0.44916666666666666
3453,25871,171595,-0.06843511760234833,0.30833333333333335,0.31183333333333335
3454,66320,141038,0.08524733036756516,0.3618333333333333,0.36100000000000004
3455,60020,171185,0.041061077266931534,0.355,0.3466666666666667
3456,141480,1768,0.12404070794582367,0.3798333333333333,0.36200000000000004
3457,123711,5342,0.07358725368976593,0.3676666666666666,0.3788333333333333
3458,138222,158009,0.1525435447692871,0.36533333333333334,0.36883333333333335
3459,157120,196413,0.11845192313194275,0.35566666666666663,0.36366666666666664
3460,5574,206733,0.10045020282268524,0.37799999999999995,0.42133333333333334
3461,188363,156248,0.2592915892601013,0.45416666666666666,0.4563333333333333
3462,103042,146924,0.14584994316101074,0.42983333333333335,0.39483333333333337
3463,128719,170721,0.13517284393310547,0.391,0.3980000000000001
3464,176933,135099,0.16146090626716614,0.39566666666666667,0.4081666666666666
3465,115727,173697,0.2119741439819336,0.38266666666666665,0.39966666666666667
3466,170567,141032,0.153056800365448,0.3646666666666667,0.3853333333333333
